Bathrooms,Bedrooms,Beds,LocationName,NumGuests,NumReviews,Price,Rating,latitude,longitude,zipcode,pop2016,pop2010,pop2000,cost_living_index (US avg. = 100),land_area (sq.mi.),water_area (sq.mi.),pop_density (people per mile),number of males,number of females,prop taxes paid 2016,median taxes (with mortgage,median taxes (no mortgage),median house value,median houshold income,median monthly owner costs (with mortgage),median monthly owner costs (no mortgage),median gross rent,median asking price for vacant for-sale home/condo,unemployment (%),Number of Homes,Count of Abnb,Density of Abnb (%),Average Abnb Price (by zipcode),Average NumReviews (by zipcode),Average Rating (by zipcode),Average Number of Bathrooms (by zipcode),Average Number of Bedrooms (by zipcode),Average Number of Beds (by zipcode),Average Number of Guests (by zipcode)
2.0,2.0,2.0,San Francisco,4.0,63.0,Y,N,37.77785,-122.48011,94121,43332.0,41203.0,42473,163.0,3.1,0.0,14061,21000,22332,0.6,8485.0,3135.0,1061849.0,80486.0,3456.0,574.0,1704.0,2422470.0,3.4,17332.8,89,0.513477338,173.8988764,91.09302326,4.831395349,1.215909091,1.5,1.808988764,1.808988764
1.0,1.0,1.0,Washington,2.0,16.0,N,Y,38.90508,-76.98835,20002,60514.0,52370.0,49333,123.6,5.3,0.2,11513,29267,31246,0.5,2898.0,2016.0,598906.0,80499.0,2322.0,490.0,1421.0,591482.0,6.3,24205.6,168,0.6940542679999999,95.78443114,63.90506329,4.881410256000001,1.113095238,1.294117647,1.803571429,1.803571429
1.0,1.0,1.0,North Miami Beach,2.0,53.0,N,Y,25.9336,-80.13548,33141,40307.0,35249.0,36545,111.9,2.3,5.2,17406,21026,19282,0.9,2806.0,2559.0,313216.0,43893.0,2038.0,804.0,1163.0,2404330.0,4.6,16122.8,829,5.141786786,123.4434889,25.91878981,4.756521739,1.507246377,1.754226268,2.530193237,2.530193237
1.0,1.0,1.0,Burlingame,3.0,186.0,Y,Y,37.58062,-122.33586,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,1.0,1.0,San Francisco,2.0,84.0,Y,Y,37.74268,-122.42092,94110,74565.0,69333.0,74633,155.3,2.3,0.0,32066,40024,34542,0.6,7115.0,3076.0,983378.0,101610.0,3197.0,534.0,1585.0,1501646.0,5.0,29826.0,461,1.545631328,162.1862528,75.53395785,4.891509434,1.23059867,1.4613583140000002,1.791574279,1.791574279
1.0,1.0,1.0,New Orleans,3.0,15.0,N,Y,29.9415,-90.09122,70113,8440.0,7025.0,10291,105.2,1.0,0.0,8297,4387,4053,0.5,846.0,1080.0,188906.0,16309.0,1166.0,603.0,736.0,187354.0,16.0,3376.0,162,4.798578199,104.9444444,52.39735099,4.843333333,1.277777778,1.632258065,2.018518519,2.018518519
1.0,1.0,1.0,Seattle,4.0,38.0,Y,Y,47.6971,-122.34456000000002,98103,50072.0,45911.0,41971,117.7,4.6,0.7,10802,24922,25149,0.8,4700.0,5256.0,613335.0,87557.0,2290.0,704.0,1387.0,586517.0,2.5,20028.8,249,1.243209778,112.0367347,46.40669856,4.868159204,1.204819277,1.545851528,1.863453815,1.863453815
1.0,1.0,1.0,Berkeley,3.0,19.0,Y,Y,37.85767,-122.25663,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,1.0,1.0,Brooklyn,2.0,4.0,N,Y,40.68181,-74.00461999999999,11231,36822.0,33336.0,32974,166.1,1.4,0.0,25892,17278,19543,0.4,4582.0,4810.0,1169066.0,87717.0,3275.0,876.0,1722.0,1543002.0,6.8,14728.8,155,1.052360002,178.3881579,29.739837400000003,4.816513761,1.222222222,1.638888889,2.0838709680000003,2.0838709680000003
1.0,1.0,2.0,San Mateo,2.0,11.0,N,N,37.57749,-122.31893,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
2.0,1.0,1.0,Brooklyn,2.0,165.0,N,Y,40.67963,-73.97054,11217,39224.0,35881.0,35353,162.5,0.8,0.0,52249,18631,20592,0.4,4695.0,4903.0,1100696.0,98910.0,3336.0,839.0,1851.0,2541159.0,4.9,15689.6,143,0.911431776,144.2357143,47.828125,4.782258065,1.118881119,1.452991453,1.902097902,1.902097902
1.0,2.0,3.0,San Diego,6.0,10.0,Y,N,32.73017,-117.16821000000002,92101,37385.0,37095.0,27494,136.9,4.7,0.2,7926,21906,15481,0.9,4808.0,5069.0,538860.0,59582.0,2718.0,1002.0,1461.0,609160.0,4.8,14954.0,708,4.734519192,124.1310541,52.78267974,4.779187817,1.223011364,1.434782609,2.131355932,2.131355932
2.0,2.0,3.0,Miami,4.0,10.0,Y,Y,25.79337,-80.1865,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,1.0,1.0,Bronx,2.0,28.0,N,Y,40.85188,-73.90638,10453,81670.0,78309.0,76775,171.4,0.9,0.0,89160,36649,45019,0.8,3400.0,4026.0,421987.0,23865.0,2819.0,811.0,1093.0,287832.0,9.6,32668.0,28,0.085710787,63.78571429,35.75,4.722222222,0.962962963,1.0,1.107142857,1.107142857
1.0,1.0,1.0,Washington,3.0,6.0,N,Y,38.91672,-77.0351,20009,52246.0,47992.0,46561,123.9,1.3,0.0,39745,27339,24908,0.6,3966.0,4483.0,680818.0,101610.0,2507.0,862.0,1786.0,627371.0,3.8,20898.4,189,0.904375455,112.8359788,70.79190751,4.885964912,1.243386243,1.348993289,1.7936507940000002,1.7936507940000002
1.0,1.0,1.0,San Francisco,2.0,135.0,Y,Y,37.76852,-122.42787,94114,33984.0,31124.0,30574,156.5,1.4,0.0,23843,20028,13958,0.6,9677.0,3283.0,1278503.0,136895.0,3987.0,686.0,2024.0,1647458.0,2.9,13593.6,423,3.111758475,194.2116788,85.53246753,4.914728682,1.201946472,1.421052632,1.532846715,1.532846715
1.0,1.0,2.0,Philadelphia,4.0,19.0,N,N,39.95214,-75.17562,19103,23239.0,21908.0,19714,112.3,0.6,0.0,36367,10223,13015,0.9,5126.0,3242.0,521102.0,73681.0,2940.0,795.0,1601.0,362650.0,2.9,9295.6,105,1.129566677,84.30392157,101.4851485,4.79,1.114285714,1.43902439,1.876190476,1.876190476
1.0,3.0,3.0,Brooklyn,5.0,45.0,Y,Y,40.65729,-73.99916999999999,11232,29808.0,28265.0,27723,163.9,1.3,0.0,23190,15898,13910,0.5,3177.0,3601.0,643747.0,49767.0,2309.0,668.0,1403.0,517724.0,6.4,11923.2,74,0.620638755,103.880597,25.98245614,4.798076923,1.067567568,1.28358209,1.5,1.5
1.0,1.0,1.0,San Francisco,2.0,6.0,N,Y,37.74632,-122.4151,94110,74565.0,69333.0,74633,155.3,2.3,0.0,32066,40024,34542,0.6,7115.0,3076.0,983378.0,101610.0,3197.0,534.0,1585.0,1501646.0,5.0,29826.0,461,1.545631328,162.1862528,75.53395785,4.891509434,1.23059867,1.4613583140000002,1.791574279,1.791574279
1.0,1.0,1.0,San Diego,2.0,13.0,N,Y,32.7091,-117.14232,92102,45420.0,43267.0,47123,134.1,4.6,0.0,9799,23694,21727,0.5,2211.0,852.0,360942.0,44226.0,1667.0,326.0,1141.0,401922.0,5.7,18168.0,438,2.410832232,130.0616114,53.12188366,4.85,1.240825688,1.6868686869999998,2.342465753,2.342465753
1.0,1.0,1.0,New York,2.0,8.0,Y,Y,40.76276,-73.96125,10021,45910.0,43631.0,102078,162.9,0.4,0.0,118598,20467,25441,0.8,10587.0,10810.0,1308470.0,120480.0,3037.0,1161.0,2027.0,6636065.0,2.0,18364.0,47,0.255935526,150.5106383,44.07142857,4.684210526,1.042553191,1.277777778,1.574468085,1.574468085
1.0,,1.0,New York,3.0,7.0,Y,N,40.74555,-73.97543,10016,51167.0,54183.0,51217,158.8,0.5,0.0,96147,23210,27956,0.9,7131.0,6791.0,802796.0,106964.0,2717.0,1358.0,2522.0,1179287.0,3.4,20466.8,59,0.288271738,151.38181819999997,42.62264151,4.692307692,1.118644068,1.372093023,1.949152542,1.949152542
1.0,1.0,2.0,San Diego,2.0,11.0,N,Y,32.72607,-117.11314,92102,45420.0,43267.0,47123,134.1,4.6,0.0,9799,23694,21727,0.5,2211.0,852.0,360942.0,44226.0,1667.0,326.0,1141.0,401922.0,5.7,18168.0,438,2.410832232,130.0616114,53.12188366,4.85,1.240825688,1.6868686869999998,2.342465753,2.342465753
1.0,1.0,1.0,Miami,2.0,21.0,N,N,25.6395,-80.39156,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,1.0,1.0,Redwood City,2.0,32.0,Y,Y,37.49041,-122.24257,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,1.0,1.0,Washington,4.0,30.0,Y,Y,38.90492,-77.0165,20001,45643.0,38551.0,33550,123.8,2.2,0.1,20929,22223,23419,0.5,3473.0,2753.0,649740.0,96366.0,2637.0,638.0,1741.0,979244.0,4.9,18257.2,382,2.09232522,123.0738786,68.04273504,4.828488372,1.206806283,1.374301676,2.282722513,2.282722513
1.0,1.0,1.0,Hallandale Beach,1.0,10.0,N,Y,25.98202,-80.15231,33141,40307.0,35249.0,36545,111.9,2.3,5.2,17406,21026,19282,0.9,2806.0,2559.0,313216.0,43893.0,2038.0,804.0,1163.0,2404330.0,4.6,16122.8,829,5.141786786,123.4434889,25.91878981,4.756521739,1.507246377,1.754226268,2.530193237,2.530193237
1.0,1.0,2.0,San Francisco,2.0,22.0,Y,Y,37.7759,-122.42841,94102,29739.0,31176.0,28991,181.8,0.7,0.0,44330,17025,12715,0.9,6722.0,5713.0,738977.0,30678.0,2939.0,1062.0,926.0,727528.0,5.9,11895.6,226,1.899862134,155.0772727,63.41176471,4.731707317,1.426605505,1.230769231,1.586363636,1.586363636
1.0,,1.0,Seattle,3.0,4.0,N,Y,47.61437,-122.34331,98121,14888.0,12628.0,8558,115.8,0.4,0.2,33788,8555,6333,0.7,3270.0,4937.0,482033.0,90136.0,2392.0,1000.0,1539.0,667147.0,3.0,5955.2,130,2.182966147,114.8527132,70.88695652,4.777272727,1.069230769,1.174603175,1.4923076919999998,1.4923076919999998
1.0,1.0,2.0,San Francisco,2.0,150.0,N,N,37.70988,-122.43083,94112,85205.0,79407.0,73104,154.3,3.4,0.0,25329,42842,42363,0.6,5161.0,2870.0,733316.0,80598.0,2636.0,471.0,1647.0,833728.0,6.5,34082.0,478,1.402499853,120.5779221,55.12594458,4.797979798,1.219088937,1.515625,1.896995708,1.896995708
1.0,2.0,2.0,Miami,5.0,31.0,Y,Y,25.71358,-80.25995,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,2.0,2.0,Berkeley,5.0,96.0,Y,Y,37.86377,-122.2755,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
2.0,2.0,4.0,New York,6.0,39.0,Y,N,40.75578,-73.9654,10022,30696.0,31924.0,30642,159.1,0.4,0.0,70344,13709,16985,1.0,8521.0,10717.0,1003357.0,128824.0,2955.0,1039.0,2466.0,1870110.0,3.1,12278.4,73,0.594540005,154.5342466,46.23809524,4.708333333,1.123287671,1.31372549,1.7808219180000002,1.7808219180000002
1.0,1.0,1.0,Philadelphia,2.0,12.0,N,Y,39.94516,-75.15984,19107,13657.0,14875.0,12340,110.6,0.5,0.0,24867,6736,6920,0.8,3092.0,3049.0,374150.0,52804.0,1830.0,936.0,1237.0,408260.0,5.4,5462.8,173,3.16687413,99.61849711,54.1503268,4.726666667,1.248554913,1.5375,2.387283237,2.387283237
1.0,1.0,2.0,San Diego,2.0,3.0,N,Y,32.76988,-117.0646,92115,65333.0,58560.0,56883,136.5,6.5,0.0,10049,32550,32783,0.6,3126.0,1563.0,458392.0,48944.0,2164.0,417.0,1208.0,610713.0,6.7,26133.2,210,0.803575528,94.32195122,26.84397163,4.867768595,1.233333333,1.468085106,1.7,1.7
1.0,1.0,2.0,Boston,3.0,11.0,Y,N,42.3369,-71.15018,2135,41094.0,42780.0,43887,141.5,2.6,0.2,15597,18525,22567,0.8,3734.0,4580.0,483587.0,59708.0,2215.0,772.0,1655.0,646082.0,3.7,16437.6,137,0.8334550059999999,114.9776119,38.95,4.774725275,1.220588235,1.535433071,2.065693431,2.065693431
1.0,1.0,2.0,Philadelphia,4.0,11.0,N,Y,39.97034,-75.13598,19122,22392.0,21653.0,19589,105.3,1.3,0.0,17642,11119,11273,0.6,1025.0,897.0,170704.0,34836.0,1060.0,380.0,776.0,198075.0,9.9,8956.8,52,0.5805644870000001,65.65384615,59.67346939,4.802083333,1.403846154,1.6,2.269230769,2.269230769
1.0,1.0,1.0,Seattle,2.0,3.0,N,N,47.61251,-122.34968,98121,14888.0,12628.0,8558,115.8,0.4,0.2,33788,8555,6333,0.7,3270.0,4937.0,482033.0,90136.0,2392.0,1000.0,1539.0,667147.0,3.0,5955.2,130,2.182966147,114.8527132,70.88695652,4.777272727,1.069230769,1.174603175,1.4923076919999998,1.4923076919999998
1.0,1.0,2.0,San Francisco,3.0,18.0,N,Y,37.73845,-122.3912,94124,35954.0,33996.0,33170,155.9,4.9,1.1,7298,17643,18310,0.7,4648.0,2987.0,627764.0,55534.0,2339.0,485.0,979.0,636286.0,9.2,14381.6,128,0.890026145,138.76190480000002,52.64772727,4.775,1.228346457,1.425,1.787401575,1.787401575
1.0,2.0,3.0,Seattle,4.0,37.0,Y,Y,47.606,-122.3136,98122,35953.0,31454.0,28790,118.8,2.3,1.2,15538,18846,17108,0.8,4192.0,4627.0,538305.0,68050.0,2322.0,748.0,1310.0,428862.0,2.9,14381.2,228,1.585403165,89.57079646,71.31162791,4.819905213,1.140350877,1.4230769230000002,1.73245614,1.73245614
1.0,3.0,3.0,New Orleans,6.0,45.0,Y,Y,29.96987,-90.07708,70119,37419.0,36228.0,50175,101.4,4.5,0.0,8368,19151,18268,0.6,1778.0,1139.0,244735.0,33708.0,1588.0,442.0,986.0,192284.0,6.8,14967.6,829,5.538630108,109.8454988,49.68790637,4.878179384,1.249698432,1.84828496,2.343787696,2.343787696
1.0,1.0,2.0,New Orleans,3.0,84.0,Y,Y,29.91901,-90.11688,70115,34248.0,31695.0,40287,102.1,3.9,0.6,8832,17038,17209,0.9,3992.0,3332.0,423985.0,57779.0,2268.0,695.0,1105.0,433344.0,4.6,13699.2,435,3.175367905,144.1786543,43.69554455,4.893483709,1.35862069,1.904645477,2.524137931,2.524137931
1.0,1.0,1.0,San Francisco,2.0,249.0,Y,N,37.78606,-122.41496,94102,29739.0,31176.0,28991,181.8,0.7,0.0,44330,17025,12715,0.9,6722.0,5713.0,738977.0,30678.0,2939.0,1062.0,926.0,727528.0,5.9,11895.6,226,1.899862134,155.0772727,63.41176471,4.731707317,1.426605505,1.230769231,1.586363636,1.586363636
1.0,1.0,1.0,San Francisco,2.0,291.0,Y,Y,37.76174,-122.44339,94114,33984.0,31124.0,30574,156.5,1.4,0.0,23843,20028,13958,0.6,9677.0,3283.0,1278503.0,136895.0,3987.0,686.0,2024.0,1647458.0,2.9,13593.6,423,3.111758475,194.2116788,85.53246753,4.914728682,1.201946472,1.421052632,1.532846715,1.532846715
1.0,1.0,1.0,Washington,2.0,53.0,Y,Y,38.91087,-77.02688,20005,13250.0,12775.0,10610,123.2,0.4,0.0,31094,6723,6527,0.6,3560.0,3916.0,562612.0,94988.0,2652.0,728.0,1862.0,317067.0,2.3,5300.0,123,2.320754717,135.2682927,52.00917431,4.8,1.262295082,1.453703704,2.203252033,2.203252033
1.0,1.0,1.0,New York,2.0,24.0,Y,Y,40.72883,-74.00145,10012,24887.0,24090.0,26000,169.4,0.3,0.0,76982,12790,12097,0.7,10587.0,10810.0,1467298.0,106039.0,3483.0,1279.0,2200.0,2955801.0,3.7,9954.8,122,1.225539438,179.3833333,49.72072072,4.724770642,1.06557377,1.315315315,1.680327869,1.680327869
1.0,1.0,1.0,Oakland,1.0,54.0,N,N,37.81416,-122.24785,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,2.0,3.0,New Orleans,6.0,11.0,Y,Y,29.98796,-90.06429,70122,37303.0,28564.0,46533,98.4,7.1,1.0,5289,17107,20194,0.7,1434.0,1075.0,191570.0,39401.0,1437.0,465.0,957.0,155996.0,9.3,14921.2,494,3.310725679,117.9173554,38.60277136,4.911330049,1.374745418,2.138004246,2.684210526,2.684210526
1.0,1.0,3.0,Oakland,5.0,22.0,N,Y,37.76341,-122.2007,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,1.0,1.0,Atlanta,2.0,102.0,Y,Y,33.77333,-84.36049,30306,22667.0,22246.0,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148.0,6001.0,602236.0,94021.0,2787.0,796.0,1194.0,454084.0,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.7040816330000002,1.982142857,1.982142857
1.0,,2.0,Miami,3.0,6.0,Y,Y,25.7756,-80.18963000000001,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
2.0,2.0,2.0,Seattle,5.0,8.0,Y,N,47.62258,-122.33697,98121,14888.0,12628.0,8558,115.8,0.4,0.2,33788,8555,6333,0.7,3270.0,4937.0,482033.0,90136.0,2392.0,1000.0,1539.0,667147.0,3.0,5955.2,130,2.182966147,114.8527132,70.88695652,4.777272727,1.069230769,1.174603175,1.4923076919999998,1.4923076919999998
1.0,1.0,1.0,New York,2.0,54.0,Y,Y,40.72297,-73.99445,10012,24887.0,24090.0,26000,169.4,0.3,0.0,76982,12790,12097,0.7,10587.0,10810.0,1467298.0,106039.0,3483.0,1279.0,2200.0,2955801.0,3.7,9954.8,122,1.225539438,179.3833333,49.72072072,4.724770642,1.06557377,1.315315315,1.680327869,1.680327869
1.0,,1.0,Miami,2.0,10.0,N,N,25.80203,-80.19585,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,1.0,1.0,Elmhurst,2.0,20.0,N,Y,40.73816,-73.88211,11373,98001.0,100820.0,105723,162.1,1.5,0.0,64305,49364,48637,0.8,4703.0,4229.0,569161.0,47572.0,2371.0,782.0,1433.0,736730.0,4.8,39200.4,57,0.14540668,70.64912281,39.67346939,4.708333333,1.053571429,1.254545455,2.070175439,2.070175439
1.0,1.0,1.0,Arlington,2.0,37.0,N,N,38.89132,-77.10016999999999,20007,26793.0,26866.0,28818,125.9,3.0,0.5,8917,12773,14020,0.7,6618.0,7121.0,1011681.0,124468.0,3410.0,1257.0,1865.0,685283.0,3.2,10717.2,1265,11.80345613,168.866129,31.23350923,4.7877218930000005,1.254358162,1.4344600159999998,1.716996047,1.716996047
2.0,2.0,2.0,Seattle,4.0,16.0,Y,Y,47.60577,-122.32045,98104,14189.0,13095.0,13095,123.9,0.8,0.1,18310,8676,5514,0.8,3040.0,4143.0,429534.0,35433.0,1957.0,848.0,972.0,613354.0,5.5,5675.6,88,1.550496864,104.8045977,74.42028986,4.75,1.068181818,1.181818182,1.488636364,1.488636364
1.0,1.0,1.0,Philadelphia,2.0,10.0,N,Y,39.94835,-75.22168,19143,64429.0,64849.0,71169,102.8,3.2,0.1,20211,29447,34980,0.9,920.0,825.0,92122.0,32075.0,957.0,415.0,854.0,222828.0,14.5,25771.6,166,0.644119884,87.46012270000001,50.296875,4.731092437,1.253012048,1.384615385,1.680722892,1.680722892
1.0,1.0,3.0,San Diego,5.0,7.0,Y,Y,32.80081,-117.25881,92109,49124.0,45787.0,46071,140.7,7.6,4.3,6463,25677,23447,0.5,5213.0,2847.0,821665.0,74047.0,2760.0,593.0,1532.0,984403.0,4.0,19649.6,656,3.3384903510000004,145.5595054,50.12617702,4.80990099,1.296183206,1.653130288,2.295731707,2.295731707
2.0,2.0,6.0,San Francisco,11.0,14.0,N,Y,37.77596,-122.44295,94117,43944.0,39169.0,38738,156.4,1.7,0.0,26041,23111,20833,0.6,8333.0,4956.0,1205027.0,127338.0,3789.0,906.0,1952.0,1173153.0,4.2,17577.6,458,2.605588931,181.9954442,78.35,4.883838384,1.427927928,1.4302884619999998,1.653932584,1.653932584
3.0,4.0,5.0,San Francisco,7.0,3.0,Y,Y,37.74145,-122.41308,94110,74565.0,69333.0,74633,155.3,2.3,0.0,32066,40024,34542,0.6,7115.0,3076.0,983378.0,101610.0,3197.0,534.0,1585.0,1501646.0,5.0,29826.0,461,1.545631328,162.1862528,75.53395785,4.891509434,1.23059867,1.4613583140000002,1.791574279,1.791574279
2.0,2.0,3.0,New Orleans,4.0,47.0,Y,Y,29.95341,-90.07551,70112,2788.0,3655.0,6259,102.9,0.9,0.0,3197,1568,1219,0.6,2694.0,1724.0,351730.0,50536.0,1594.0,605.0,1343.0,327278.0,9.7,1115.2,562,50.39454806,91.77598566,42.84807692,4.769980507,1.227758007,1.337837838,1.989323843,1.989323843
2.0,2.0,3.0,Sunny Isles Beach,6.0,13.0,Y,N,25.93195,-80.12791,33141,40307.0,35249.0,36545,111.9,2.3,5.2,17406,21026,19282,0.9,2806.0,2559.0,313216.0,43893.0,2038.0,804.0,1163.0,2404330.0,4.6,16122.8,829,5.141786786,123.4434889,25.91878981,4.756521739,1.507246377,1.754226268,2.530193237,2.530193237
2.0,3.0,3.0,Washington,6.0,83.0,Y,Y,38.89961,-77.05293,20037,15504.0,14642.0,12642,127.5,0.6,0.3,24097,7071,8432,0.6,4203.0,4315.0,668720.0,75467.0,2696.0,1044.0,2091.0,1621072.0,2.9,6201.6,419,6.756320949,153.59223300000002,38.3728223,4.766536965,1.215827338,1.425,1.894988067,1.894988067
1.0,1.0,1.0,Brooklyn,2.0,48.0,Y,Y,40.71311,-73.95448,11211,101397.0,90117.0,85089,169.6,2.3,0.1,44118,50855,50543,0.2,1244.0,3293.0,935985.0,61645.0,2972.0,845.0,1571.0,826418.0,4.5,40558.8,183,0.451196781,110.0454545,59.97619048,4.832298137,1.049450549,1.236686391,1.491803279,1.491803279
1.0,1.0,1.0,New Orleans,2.0,11.0,Y,Y,29.96393,-90.03215,70117,24945.0,23389.0,51252,99.8,5.5,0.8,4552,11913,13031,0.5,1307.0,607.0,177141.0,28440.0,1281.0,405.0,910.0,176336.0,7.9,9978.0,386,3.868510724,106.5807292,73.79096045,4.829971182,1.329015544,1.798941799,2.393782383,2.393782383
2.0,2.0,2.0,Boston,6.0,115.0,Y,Y,42.3355,-71.03201,2127,36831.0,31799.0,29456,136.9,2.0,0.6,18218,17883,18948,0.8,3836.0,4821.0,521435.0,88876.0,2292.0,796.0,1406.0,550832.0,3.8,14732.4,37,0.251147131,161.027027,47.8,4.954545455,1.297297297,2.114285714,3.405405405,3.405405405
1.0,1.0,2.0,San Francisco,2.0,11.0,Y,Y,37.74935,-122.42838,94114,33984.0,31124.0,30574,156.5,1.4,0.0,23843,20028,13958,0.6,9677.0,3283.0,1278503.0,136895.0,3987.0,686.0,2024.0,1647458.0,2.9,13593.6,423,3.111758475,194.2116788,85.53246753,4.914728682,1.201946472,1.421052632,1.532846715,1.532846715
2.0,2.0,2.0,Seattle,6.0,6.0,Y,N,47.60114,-122.33436,98174,,,180,,0.0,0.0,17842,49,14,,,,,,,,,,,,44,,150.1627907,62.55813953,4.785714286,1.090909091,1.351351351,1.613636364,1.613636364
1.0,1.0,1.0,Queens,2.0,4.0,N,Y,40.75184,-73.88722,11372,65028.0,66636.0,71308,150.0,0.7,0.0,88179,32524,32504,0.9,2719.0,2867.0,313105.0,54982.0,1534.0,543.0,1392.0,397262.0,4.4,26011.2,78,0.299870825,63.38961039,29.28301887,4.6428571430000005,1.0,1.081081081,1.346153846,1.346153846
1.0,2.0,2.0,Queens,4.0,26.0,Y,Y,40.77458,-73.92195,11102,34234.0,34133.0,36291,160.3,0.8,0.0,42380,16931,17302,0.7,4019.0,4850.0,628763.0,59025.0,2639.0,879.0,1581.0,486916.0,5.5,13693.6,53,0.387042122,95.33333333,46.56521739,4.7613636360000005,1.113207547,1.2452830190000002,1.566037736,1.566037736
1.0,1.0,1.0,Oakland,4.0,22.0,Y,N,37.82653,-122.25379,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,1.0,2.0,New York,4.0,15.0,Y,Y,40.73618,-73.9878,10003,57581.0,56024.0,53673,162.3,0.6,0.0,99889,27826,29754,0.8,7646.0,10206.0,1068952.0,104972.0,2721.0,1051.0,2188.0,1943369.0,4.3,23032.4,63,0.273527726,139.11290319999998,60.46551724,4.710526316,1.193548387,1.203703704,1.5555555559999998,1.5555555559999998
1.0,1.0,1.0,San Francisco,2.0,309.0,Y,Y,37.75963,-122.44143,94114,33984.0,31124.0,30574,156.5,1.4,0.0,23843,20028,13958,0.6,9677.0,3283.0,1278503.0,136895.0,3987.0,686.0,2024.0,1647458.0,2.9,13593.6,423,3.111758475,194.2116788,85.53246753,4.914728682,1.201946472,1.421052632,1.532846715,1.532846715
1.0,2.0,0.0,San Francisco,6.0,8.0,Y,Y,37.77281,-122.45204,94117,43944.0,39169.0,38738,156.4,1.7,0.0,26041,23111,20833,0.6,8333.0,4956.0,1205027.0,127338.0,3789.0,906.0,1952.0,1173153.0,4.2,17577.6,458,2.605588931,181.9954442,78.35,4.883838384,1.427927928,1.4302884619999998,1.653932584,1.653932584
